          16   7853.08838    
          17   3703.51611    
          18   1743.36023    
          19   829.414978    
          20   393.828278    
          21   187.683563    
          22   89.4987869    
          23   42.8603935    
          24   20.4620094    
          25   9.89025879    
          26   4.80886030    
          27   2.33782411    
          28   1.13385224    
          29  0.550239921    
          30  0.264786690    
          31  0.126156539    
          32   6.07267693E-02
          33   2.94562597E-02
          34   1.42692896E-02
          35   6.88034110E-03
          36   3.32296407E-03
          37   1.61065569E-03
          38   7.77329435E-04
          39   3.77836230E-04
          40   1.83681404E-04
          41   8.95300764E-05
          42   4.35348993E-05
          43   2.12032228E-05
          44   1.03179973E-05
          45   5.10038717E-06
          46   2.63084598E-06
          47   1.54683244E-06
          48   1.28823081E-06
          49   1.71096849E-06
          50   3.03828097E-06
          51   5.96895006E-06
          52   1.20223913E-05
          53   2.45663541E-05
          54   5.08830381E-05
          55   1.05477215E-04
          56   2.17478751E-04
          57   4.48073843E-04
          58   9.27863119E-04
          59   1.91052398E-03
          60   3.95528646E-03
          61   8.17899778E-03
          62   1.68698598E-02
          63   3.46857496E-02
          64   7.13440329E-02
          65  0.146525785    
          66  0.300730228    
          67  0.612740278    
          68   1.25936127    
          69   2.58981800    
          70   5.34277678    
          71   11.1110706    
          72   23.4813328    
          73   48.9801598    
          74   101.844948    
          75   213.602570    
          76   452.661011    
          77   966.675781    
          78   2074.98755    
          79   4450.65625    
          80   9525.74316    
          81   20511.4160    
          82   44166.7227    
          83   96283.2188    
          84   212470.250    
          85   473783.781    
          86   1076432.50    
          87   2473498.75    
          88   5759518.00    
          89   13758173.0    
          90   34585536.0    
          91   92925768.0    
          92   267621728.    
          93   913776576.    
          94   3.97189632E+09
          95   2.45296763E+10
           0   3.72973240E+11
           1   2.49319055E+10
           2   4.00559283E+09
           3   924054272.    
           4   277487456.    
           5   94378976.0    
           6   35213820.0    
           7   14040061.0    
           8   5732537.00    
           9   2459604.75    
          10   1084860.75    
          11   485514.125    
          12   216979.266    
          13   97700.4609    
          14   44589.0781    
          15   20663.4746    
          16   9605.61230    
          17   4471.18945    
          18   2088.86328    
          19   982.443359    
          20   460.960541    
          21   220.172989    
          22   105.536324    
          23   50.2849541    
          24   24.0779457    
          25   11.5858517    
          26   5.59676886    
          27   2.68853712    
          28   1.29514134    
          29  0.629983723    
          30  0.307293832    
          31  0.148974240    
          32   7.20984563E-02
          33   3.50139216E-02
          34   1.70566570E-02
          35   8.28254502E-03
          36   4.03909339E-03
          37   1.97317777E-03
          38   9.61173151E-04
          39   4.64990706E-04
          40   2.25183816E-04
          41   1.09713277E-04
          42   5.28134769E-05
          43   2.56660733E-05
          44   1.25321976E-05
          45   6.22639254E-06
          46   3.17663307E-06
          47   1.82670226E-06
          48   1.45631998E-06
          49   1.87248361E-06
          50   3.31617775E-06
          51   6.57855617E-06
          52   1.34301572E-05
          53   2.75335933E-05
          54   5.64091097E-05
          55   1.15703348E-04
          56   2.39781133E-04
          57   4.95145097E-04
          58   9.99288866E-04
          59   2.03404552E-03
          60   4.14977036E-03
          61   8.56070034E-03
          62   1.76920034E-02
          63   3.63342650E-02
          64   7.49448612E-02
          65  0.155459389    
          66  0.320351362    
          67  0.661989331    
          68   1.37777221    
          69   2.85233188    
          70   5.89288568    
          71   12.2637348    
          72   25.5693722    
          73   53.8518753    
          74   112.715744    
          75   236.323074    
          76   495.495514    
          77   1048.26965    
          78   2215.11694    
          79   4682.07227    
          80   9993.02734    
          81   21550.5098    
          82   46304.8594    
          83   99979.4922    
          84   219698.000    
          85   490966.500    
          86   1089672.00    
          87   2499063.00    
          88   5830106.00    
          89   14212653.0    
          90   35619756.0    
          91   94167088.0    
          92   279148416.    
          93   944711040.    
          94   4.10763674E+09
          95   2.51561308E+10
           0   3.71962741E+11
           1   2.43882865E+10
           2   3.91033907E+09
           3   908474624.    
           4   259916016.    
           5   87469112.0    
           6   33096558.0    
           7   13240491.0    
           8   5550727.00    
           9   2339775.25    
          10   1005780.69    
          11   443334.781    
          12   203223.938    
          13   93639.3828    
          14   43731.0078    
          15   20331.6406    
          16   9441.70410    
          17   4366.17432    
          18   2026.84363    
          19   958.534058    
          20   454.690033    
          21   214.706345    
          22   103.036621    
          23   48.9418602    
          24   23.2290134    
          25   11.0249290    
          26   5.26246977    
          27   2.50531673    
          28   1.18604493    
          29  0.566369355    
          30  0.271637619    
          31  0.130237877    
          32   6.28992841E-02
          33   3.04757413E-02
          34   1.47554092E-02
          35   7.11220643E-03
          36   3.41470516E-03
          37   1.64394127E-03
          38   7.93675252E-04
          39   3.81499412E-04
          40   1.83700002E-04
          41   8.80312145E-05
          42   4.22751546E-05
          43   2.03175205E-05
          44   9.76606316E-06
          45   4.73618502E-06
          46   2.37256017E-06
          47   1.35978155E-06
          48   1.10401731E-06
          49   1.45614365E-06
          50   2.59858302E-06
          51   5.17906301E-06
          52   1.05487634E-05
          53   2.16249100E-05
          54   4.44095858E-05
          55   9.15765195E-05
          56   1.89834551E-04
          57   3.87225708E-04
          58   7.83880067E-04
          59   1.59143074E-03
          60   3.25280614E-03
          61   6.66268682E-03
          62   1.36585161E-02
          63   2.81491634E-02
          64   5.77445142E-02
          65  0.119333930    
          66  0.246603951    
          67  0.512056470    
          68   1.05879557    
          69   2.19521642    
          70   4.59402227    
          71   9.55427074    
          72   19.8606968    
          73   41.8336678    
          74   88.7131577    
          75   189.335739    
          76   403.573883    
          77   866.203918    
          78   1852.80884    
          79   3972.04956    
          80   8491.06348    
          81   18139.1660    
          82   38963.3672    
          83   83777.2031    
          84   181860.406    
          85   401421.281    
          86   911442.312    
          87   2113424.75    
          88   5075500.50    
          89   12400741.0    
          90   31800282.0    
          91   86361808.0    
          92   258365376.    
          93   910321728.    
          94   3.95648563E+09
          95   2.50107372E+10
           0   3.64727140E+11
           1   2.40835256E+10
           2   3.73892531E+09
           3   862937536.    
           4   250086064.    
           5   86061480.0    
           6   32126044.0    
           7   12529197.0    
           8   5078363.00    
           9   2184792.00    
          10   946094.875    
          11   425196.781    
          12   189519.328    
          13   84925.3984    
          14   38686.6797    
          15   17719.6348    
          16   8183.99658    
          17   3780.76489    
          18   1759.28943    
          19   829.204712    
          20   391.033905    
          21   186.558334    
          22   87.2513809    
          23   40.9203033    
          24   19.4531269    
          25   9.29079342    
          26   4.41793108    
          27   2.11847639    
          28   1.01700234    
          29  0.489684671    
          30  0.236920968    
          31  0.115512602    
          32   5.60144223E-02
          33   2.68476699E-02
          34   1.28784422E-02
          35   6.21621311E-03
          36   3.01710237E-03
          37   1.47041143E-03
          38   7.15659757E-04
          39   3.50712595E-04
          40   1.72584972E-04
          41   8.43864473E-05
          42   4.15092072E-05
          43   2.03905711E-05
          44   1.00259140E-05
          45   4.97373549E-06
          46   2.55778059E-06
          47   1.49115272E-06
          48   1.22748327E-06
          49   1.61838705E-06
          50   2.86938257E-06
          51   5.61935303E-06
          52   1.13535325E-05
          53   2.31099893E-05
          54   4.76447785E-05
          55   9.81828853E-05
          56   2.00888462E-04
          57   4.13033209E-04
          58   8.55802908E-04
          59   1.78228645E-03
          60   3.69001622E-03
          61   7.66938040E-03
          62   1.59609150E-02
          63   3.29796858E-02
          64   6.79248869E-02
          65  0.140443102    
          66  0.293098658    
          67  0.611489117    
          68   1.27351296    
          69   2.62634540    
          70   5.42453909    
          71   11.2192554    
          72   23.4395218    
          73   49.5589218    
          74   103.933563    
          75   217.495789    
          76   456.775085    
          77   969.780273    
          78   2063.37744    
          79   4419.92676    
          80   9345.03613    
          81   20354.9199    
          82   44558.7266    
          83   97462.8750    
          84   212551.125    
          85   470146.156    
          86   1064827.00    
          87   2441233.50    
          88   5671093.00    
          89   13578350.0    
          90   33779904.0    
          91   88610512.0    
          92   256939984.    
          93   870167808.    
          94   3.79107405E+09
          95   2.45666755E+10
           0   3.74694052E+11
           1   2.56648172E+10
           2   4.17227162E+09
           3   970144704.    
           4   294759200.    
           5   100491016.    
           6   37541484.0    
           7   14540948.0    
           8   5926316.00    
           9   2473775.50    
          10   1059589.75    
          11   463858.844    
          12   206996.703    
          13   93860.3281    
          14   42944.4648    
          15   19659.7480    
          16   9064.52637    
          17   4249.10498    
          18   2005.94800    
          19   940.439514    
          20   441.495758    
          21   206.772278    
          22   98.8703156    
          23   48.0265808    
          24   23.2447109    
          25   11.1634645    
          26   5.39865112    
          27   2.60391855    
          28   1.25734258    
          29  0.604107380    
          30  0.289110452    
          31  0.139524430    
          32   6.78213313E-02
          33   3.30116563E-02
          34   1.60541683E-02
          35   7.81456754E-03
          36   3.81973549E-03
          37   1.86963880E-03
          38   9.16406745E-04
          39   4.47397120E-04
          40   2.19294365E-04
          41   1.07071690E-04
          42   5.22790397E-05
          43   2.54876231E-05
          44   1.23957861E-05
          45   6.04826937E-06
          46   3.02561170E-06
          47   1.65273877E-06
          48   1.14585907E-06
          49   1.26563327E-06
          50   2.07937001E-06
          51   4.03007061E-06
          52   8.18445278E-06
          53   1.69135565E-05
          54   3.49393049E-05
          55   7.19857344E-05
          56   1.48083112E-04
          57   3.07715789E-04
          58   6.41614140E-04
          59   1.33073819E-03
          60   2.77492567E-03
          61   5.79567021E-03
          62   1.20592229E-02
          63   2.52309795E-02
          64   5.23722470E-02
          65  0.107875615    
          66  0.224400610    
          67  0.465509593    
          68  0.974575758    
          69   2.02901888    
          70   4.24696445    
          71   8.93503284    
          72   18.9354973    
          73   40.3567467    
          74   85.1505661    
          75   180.034485    
          76   384.087128    
          77   826.564575    
          78   1794.51392    
          79   3957.94458    
          80   8820.42383    
          81   19279.8164    
          82   41881.0625    
          83   91129.9219    
          84   202184.625    
          85   448631.469    
          86   1014849.56    
          87   2367416.25    
          88   5591921.00    
          89   13410020.0    
          90   33450564.0    
          91   87768800.0    
          92   248613168.    
          93   853929792.    
          94   3.82754176E+09
          95   2.48446177E+10
           0   3.72451148E+11
           1   2.53811855E+10
           2   3.73941734E+09
           3   801532608.    
           4   226004288.    
           5   74080208.0    
           6   27595748.0    
           7   10933737.0    
           8   4459440.50    
           9   1898240.62    
          10   806820.812    
          11   351328.156    
          12   155892.031    
          13   70374.8984    
          14   32945.4570    
          15   15318.7832    
          16   7108.61523    
          17   3334.96875    
          18   1570.67114    
          19   730.281128    
          20   343.586243    
          21   164.175720    
          22   78.7385178    
          23   38.1753922    
          24   18.3136730    
          25   8.66573429    
          26   4.16496992    
          27   2.00704789    
          28  0.968702257    
          29  0.469008744    
          30  0.227395386    
          31  0.110339344    
          32   5.35851344E-02
          33   2.59591825E-02
          34   1.26336925E-02
          35   6.18522801E-03
          36   3.00024776E-03
          37   1.45422108E-03
          38   7.07453932E-04
          39   3.45819135E-04
          40   1.69187406E-04
          41   8.27742260E-05
          42   4.06771214E-05
          43   1.99128372E-05
          44   9.77144100E-06
          45   4.83180065E-06
          46   2.48520723E-06
          47   1.48387005E-06
          48   1.26079817E-06
          49   1.70093722E-06
          50   3.03077491E-06
          51   5.95580786E-06
          52   1.20589102E-05
          53   2.46700638E-05
          54   5.04142663E-05
          55   1.02597049E-04
          56   2.09498976E-04
          57   4.25810431E-04
          58   8.71564029E-04
          59   1.77552563E-03
          60   3.62876174E-03
          61   7.45868264E-03
          62   1.52661400E-02
          63   3.12469508E-02
          64   6.45998344E-02
          65  0.133486286    
          66  0.274583191    
          67  0.564346254    
          68   1.16176522    
          69   2.40856147    
          70   4.97477245    
          71   10.4015951    
          72   21.8668785    
          73   46.4682083    
          74   99.2309036    
          75   210.024521    
          76   447.699158    
          77   951.548523    
          78   2027.54492    
          79   4332.93115    
          80   9302.62598    
          81   20314.1875    
          82   44370.7539    
          83   96965.5000    
          84   213343.562    
          85   468315.438    
          86   1060277.12    
          87   2422553.25    
          88   5629402.50    
          89   13461410.0    
          90   33639408.0    
          91   89259968.0    
          92   261571888.    
          93   888278592.    
          94   3.96703334E+09
          95   2.45417964E+10
           0   3.80194980E+11
           1   2.58549842E+10
           2   4.12093005E+09
           3   945783680.    
           4   287981120.    
           5   99300064.0    
           6   37079764.0    
           7   14620329.0    
           8   5969838.50    
           9   2580501.50    
          10   1108824.50    
          11   479435.531    
          12   210300.375    
          13   95020.1094    
          14   43796.1641    
          15   20262.5664    
          16   9267.44434    
          17   4282.55859    
          18   2008.51990    
          19   947.985474    
          20   442.686005    
          21   208.485001    
          22   98.9471664    
          23   46.8231087    
          24   22.1871452    
          25   10.5167475    
          26   5.03942680    
          27   2.43895864    
          28   1.17379463    
          29  0.564525843    
          30  0.271286815    
          31  0.131264865    
          32   6.34960011E-02
          33   3.04393824E-02
          34   1.45964893E-02
          35   7.02710636E-03
          36   3.37119354E-03
          37   1.61562348E-03
          38   7.80511473E-04
          39   3.78070312E-04
          40   1.83341414E-04
          41   8.93470278E-05
          42   4.35984803E-05
          43   2.12693958E-05
          44   1.04040109E-05
          45   5.16789760E-06
          46   2.65742847E-06
          47   1.53862470E-06
          48   1.23335838E-06
          49   1.58678949E-06
          50   2.78121547E-06
          51   5.44694876E-06
          52   1.09923722E-05
          53   2.24216801E-05
          54   4.57799397E-05
          55   9.39407109E-05
          56   1.92384090E-04
          57   3.94404226E-04
          58   8.13748804E-04
          59   1.67867518E-03
          60   3.43994354E-03
          61   7.00846268E-03
          62   1.42203122E-02
          63   2.91895419E-02
          64   5.97887151E-02
          65  0.123241991    
          66  0.255149066    
          67  0.533128142    
          68   1.11830604    
          69   2.33214116    
          70   4.87901831    
          71   10.2775869    
          72   21.7072124    
          73   45.6257286    
          74   96.4601593    
          75   205.355118    
          76   437.871552    
          77   939.551758    
          78   2013.15369    
          79   4367.72070    
          80   9461.22754    
          81   20313.5547    
          82   44414.5469    
          83   98713.3828    
          84   217134.750    
          85   487168.906    
          86   1095027.62    
          87   2489789.00    
          88   5796848.00    
          89   13698914.0    
          90   33843380.0    
          91   89255456.0    
          92   262486720.    
          93   906130560.    
          94   4.06373965E+09
          95   2.56520806E+10
           0   3.71479249E+11
           1   2.51076301E+10
           2   3.95935053E+09
           3   914544448.    
           4   264924928.    
           5   92125224.0    
           6   33463792.0    
           7   13224039.0    
           8   5483940.50    
           9   2310274.75    
          10   995661.688    
          11   429529.844    
          12   190384.422    
          13   85608.6797    
          14   39174.1719    
          15   17892.0176    
          16   8174.97412    
          17   3782.11523    
          18   1773.11121    
          19   827.389526    
          20   384.899719    
          21   181.568787    
          22   86.2580338    
          23   40.8281593    
          24   19.4073029    
          25   9.13130379    
          26   4.30447674    
          27   2.03956366    
          28  0.978440642    
          29  0.469190449    
          30  0.225196168    
          31  0.109193787    
          32   5.30751273E-02
          33   2.57019438E-02
          34   1.24352379E-02
          35   6.01795083E-03
          36   2.90901773E-03
          37   1.41986925E-03
          38   6.94784510E-04
          39   3.38952435E-04
          40   1.64701822E-04
          41   8.00144699E-05
          42   3.87379259E-05
          43   1.86743655E-05
          44   9.08479251E-06
          45   4.48150922E-06
          46   2.28763497E-06
          47   1.29075147E-06
          48   9.75106104E-07
          49   1.18452533E-06
          50   2.04201388E-06
          51   4.02566820E-06
          52   8.20517562E-06
          53   1.68386559E-05
          54   3.50427617E-05
          55   7.21793331E-05
          56   1.48747436E-04
          57   3.07583279E-04
          58   6.36088953E-04
          59   1.31975103E-03
          60   2.73461104E-03
          61   5.69103425E-03
          62   1.18267527E-02
          63   2.45628618E-02
          64   5.13893589E-02
          65  0.108143084    
          66  0.228828460    
          67  0.487576157    
          68   1.04098833    
          69   2.19073057    
          70   4.61303902    
          71   9.64192200    
          72   20.2527084    
          73   42.4951401    
          74   89.1782684    
          75   189.971634    
          76   406.967377    
          77   869.523315    
          78   1847.99097    
          79   3953.40137    
          80   8458.33008    
          81   18383.9922    
          82   39952.9414    
          83   87405.8906    
          84   192511.828    
          85   433219.000    
          86   992206.812    
          87   2320392.25    
          88   5607994.00    
          89   13891998.0    
          90   35458152.0    
          91   96588280.0    
          92   284104736.    
          93   989034432.    
          94   4.19470899E+09
          95   2.52520653E+10
           0   3.71077743E+11
           1   2.30668780E+10
           2   3.50519834E+09
           3   751332160.    
           4   220274800.    
           5   73950936.0    
           6   28393198.0    
           7   11479808.0    
           8   4813945.00    
           9   2099033.75    
          10   920204.312    
          11   401941.875    
          12   178821.594    
          13   81869.2969    
          14   37403.8242    
          15   16937.2852    
          16   7805.66602    
          17   3630.52319    
          18   1703.43188    
          19   792.014099    
          20   368.655060    
          21   174.214539    
          22   82.1968307    
          23   38.8850250    
          24   18.4602699    
          25   8.78272057    
          26   4.22269106    
          27   2.01937532    
          28  0.963561714    
          29  0.459724933    
          30  0.220607296    
          31  0.106109016    
          32   5.16110510E-02
          33   2.50089895E-02
          34   1.20516447E-02
          35   5.76482993E-03
          36   2.75467569E-03
          37   1.33287988E-03
          38   6.44736516E-04
          39   3.11981741E-04
          40   1.50999025E-04
          41   7.28686864E-05
          42   3.53555079E-05
          43   1.70432140E-05
          44   8.23296159E-06
          45   4.02174874E-06
          46   2.03415948E-06
          47   1.16635920E-06
          48   9.32065007E-07
          49   1.19495689E-06
          50   2.12313171E-06
          51   4.20106062E-06
          52   8.60292948E-06
          53   1.77585644E-05
          54   3.65775959E-05
          55   7.50449472E-05
          56   1.53922985E-04
          57   3.16879246E-04
          58   6.50808914E-04
          59   1.35251100E-03
          60   2.80421530E-03
          61   5.79462433E-03
          62   1.19926175E-02
          63   2.50370204E-02
          64   5.23932502E-02
          65  0.109455377    
          66  0.227803499    
          67  0.475707173    
          68  0.995577574    
          69   2.08805609    
          70   4.34437990    
          71   9.10431194    
          72   19.1852322    
          73   40.1129684    
          74   84.6250076    
          75   178.989655    
          76   380.378601    
          77   808.998901    
          78   1742.56360    
          79   3739.40039    
          80   7942.38672    
          81   17136.3691    
          82   37636.9297    
          83   83055.7500    
          84   185510.312    
          85   419531.188    
          86   943124.812    
          87   2170874.75    
          88   5052775.50    
          89   12255536.0    
          90   31193360.0    
          91   83547632.0    
          92   243891600.    
          93   837356480.    
          94   3.79343411E+09
          95   2.43800863E+10
           0   3.69995907E+11
           1   2.51022848E+10
           2   4.17455283E+09
           3   959688512.    
           4   281072896.    
           5   92207512.0    
           6   34448364.0    
           7   13445050.0    
           8   5446751.00    
           9   2254108.75    
          10   973283.250    
          11   431157.781    
          12   193935.391    
          13   87400.5000    
          14   39915.7109    
          15   18096.7598    
          16   8168.73340    
          17   3741.21924    
          18   1721.95142    
          19   802.114319    
          20   374.497253    
          21   175.673141    
          22   83.1793137    
          23   39.9240379    
          24   19.2396812    
          25   9.27002621    
          26   4.45797491    
          27   2.14038587    
          28   1.02632880    
          29  0.494823933    
          30  0.239976242    
          31  0.116772160    
          32   5.66254333E-02
          33   2.75267996E-02
          34   1.34682665E-02
          35   6.58462662E-03
          36   3.23587260E-03
          37   1.56437058E-03
          38   7.54893699E-04
          39   3.64543317E-04
          40   1.76686954E-04
          41   8.58844578E-05
          42   4.18398668E-05
          43   2.04306871E-05
          44   9.98509677E-06
          45   4.91363107E-06
          46   2.49329696E-06
          47   1.42577596E-06
          48   1.13463034E-06
          49   1.45816307E-06
          50   2.55559962E-06
          51   5.03890897E-06
          52   1.02195463E-05
          53   2.09042846E-05
          54   4.30402906E-05
          55   8.89028161E-05
          56   1.83074633E-04
          57   3.78478639E-04
          58   7.83645315E-04
          59   1.63223455E-03
          60   3.41995573E-03
          61   7.11538643E-03
          62   1.47148874E-02
          63   3.03834695E-02
          64   6.30197152E-02
          65  0.131527230    
          66  0.274956167    
          67  0.573890567    
          68   1.18915510    
          69   2.47798443    
          70   5.17035151    
          71   10.7361517    
          72   22.2772865    
          73   46.5114899    
          74   98.5245590    
          75   209.545181    
          76   446.411591    
          77   949.327148    
          78   2046.08655    
          79   4424.19971    
          80   9455.26367    
          81   20325.3145    
          82   43587.4883    
          83   93579.1406    
          84   206843.312    
          85   467629.156    
          86   1066770.50    
          87   2446168.75    
          88   5717993.50    
          89   13635676.0    
          90   34901180.0    
          91   92514976.0    
          92   273614048.    
          93   942383168.    
          94   4.14549555E+09
          95   2.57378755E+10
           0   3.74907273E+11
           1   2.55389123E+10
           2   4.23722189E+09
           3   996612096.    
           4   279201248.    
           5   94739720.0    
           6   34990300.0    
           7   13436834.0    
           8   5536404.50    
           9   2411782.00    
          10   1024363.88    
          11   441136.219    
          12   196342.141    
          13   87808.3516    
          14   39694.5508    
          15   18451.6465    
          16   8531.29785    
          17   3941.23901    
          18   1826.84155    
          19   856.838074    
          20   401.293274    
          21   189.827957    
          22   89.4631729    
          23   42.5614471    
          24   20.1607380    
          25   9.60335636    
          26   4.58232021    
          27   2.18057895    
          28   1.04064322    
          29  0.497633606    
          30  0.238071159    
          31  0.115430921    
          32   5.58483861E-02
          33   2.69650128E-02
          34   1.30229201E-02
          35   6.33143587E-03
          36   3.06952815E-03
          37   1.48770341E-03
          38   7.22676399E-04
          39   3.50475748E-04
          40   1.69885461E-04
          41   8.25489187E-05
          42   3.98340671E-05
          43   1.93041888E-05
          44   9.33922547E-06
          45   4.56976159E-06
          46   2.34411391E-06
          47   1.41820772E-06
          48   1.25791007E-06
          49   1.77438949E-06
          50   3.24065013E-06
          51   6.46679700E-06
          52   1.31358502E-05
          53   2.67884352E-05
          54   5.48147618E-05
          55   1.12415204E-04
          56   2.31730795E-04
          57   4.82014962E-04
          58   9.90643166E-04
          59   2.02542660E-03
          60   4.11286391E-03
          61   8.39931425E-03
          62   1.73811298E-02
          63   3.58980633E-02
          64   7.40449578E-02
          65  0.152117983    
          66  0.312529355    
          67  0.640845835    
          68   1.31269789    
          69   2.69444370    
          70   5.58877516    
          71   11.7297544    
          72   24.6280613    
          73   51.4962006    
          74   107.071732    
          75   223.532639    
          76   468.324158    
          77   995.309387    
          78   2108.92163    
          79   4457.81299    
          80   9391.99219    
          81   19936.6270    
          82   42143.8828    
          83   89908.5781    
          84   196401.828    
          85   437853.875    
          86   992288.812    
          87   2295773.75    
          88   5428465.00    
          89   12941931.0    
          90   32340194.0    
          91   85651560.0    
          92   250106944.    
          93   874160512.    
          94   3.97663130E+09
          95   2.47138570E+10
           0   3.74561767E+11
           1   2.47524106E+10
           2   4.04137677E+09
           3   944229440.    
           4   286508416.    
           5   98230000.0    
           6   38286004.0    
           7   15463728.0    
           8   6359204.50    
           9   2723433.00    
          10   1177791.00    
          11   517484.781    
          12   231624.297    
          13   104558.609    
          14   47472.8867    
          15   21867.1973    
          16   10296.0684    
          17   4799.88477    
          18   2271.07422    
          19   1073.64478    
          20   512.337646    
          21   244.606857    
          22   118.050156    
          23   56.0195122    
          24   26.6892204    
          25   12.8031149    
          26   6.17601585    
          27   2.98702669    
          28   1.44994664    
          29  0.701305687    
          30  0.339693040    
          31  0.163529217    
          32   7.97217041E-02
          33   3.90507169E-02
          34   1.92129072E-02
          35   9.36761033E-03
          36   4.56178701E-03
          37   2.21413490E-03
          38   1.08028937E-03
          39   5.26939868E-04
          40   2.57203239E-04
          41   1.25371691E-04
          42   6.12921140E-05
          43   2.99810072E-05
          44   1.46830716E-05
          45   7.21089782E-06
          46   3.61706384E-06
          47   1.97323220E-06
          48   1.39500980E-06
          49   1.56632018E-06
          50   2.56775752E-06
          51   4.94387677E-06
          52   9.98462019E-06
          53   2.04878579E-05
          54   4.21239238E-05
          55   8.69720971E-05
          56   1.79773037E-04
          57   3.72521870E-04
          58   7.69617327E-04
          59   1.58015545E-03
          60   3.23913782E-03
          61   6.67202706E-03
          62   1.38016185E-02
          63   2.85305623E-02
          64   5.90892471E-02
          65  0.122239739    
          66  0.253825724    
